[eval] step 0: accuracy=0.3594
{'loss': '0.08737', 'grad_norm': '3.2', 'learning_rate': '3e-06', 'num_tokens': '1.585e+04', 'completions/mean_length': '171.5', 'completions/min_length': '51', 'completions/max_length': '480', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '171.5', 'completions/min_terminated_length': '51', 'completions/max_terminated_length': '480', 'rewards/exact_answer_reward/mean': '0.4688', 'rewards/exact_answer_reward/std': '0.503', 'reward': '0.4688', 'reward_std': '0.503', 'frac_reward_zero_std': '0.25', 'entropy': '0.2471', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '69.14', 'epoch': '0.01562'}
{'loss': '0.007623', 'grad_norm': '1.837', 'learning_rate': '2.784e-06', 'num_tokens': '7.49e+05', 'completions/mean_length': '217.5', 'completions/min_length': '102', 'completions/max_length': '401', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '217.5', 'completions/min_terminated_length': '102', 'completions/max_terminated_length': '401', 'rewards/exact_answer_reward/mean': '0.6719', 'rewards/exact_answer_reward/std': '0.4732', 'reward': '0.6719', 'reward_std': '0.4732', 'frac_reward_zero_std': '0.625', 'entropy': '0.1881', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '60.01', 'epoch': '0.5781'}
{'loss': '0.04042', 'grad_norm': '1.815', 'learning_rate': '2.778e-06', 'num_tokens': '7.69e+05', 'completions/mean_length': '231.4', 'completions/min_length': '143', 'completions/max_length': '457', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '231.4', 'completions/min_terminated_length': '143', 'completions/max_terminated_length': '457', 'rewards/exact_answer_reward/mean': '0.4688', 'rewards/exact_answer_reward/std': '0.503', 'reward': '0.4688', 'reward_std': '0.503', 'frac_reward_zero_std': '0.5', 'entropy': '0.1688', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '66.36', 'epoch': '0.5938'}
{'loss': '0.01386', 'grad_norm': '1.536', 'learning_rate': '2.772e-06', 'num_tokens': '7.904e+05', 'completions/mean_length': '254.6', 'completions/min_length': '132', 'completions/max_length': '512', 'completions/clipped_ratio': '0.04688', 'completions/mean_terminated_length': '241.9', 'completions/min_terminated_length': '132', 'completions/max_terminated_length': '431', 'rewards/exact_answer_reward/mean': '0.3906', 'rewards/exact_answer_reward/std': '0.4917', 'reward': '0.3906', 'reward_std': '0.4917', 'frac_reward_zero_std': '0.5', 'entropy': '0.2003', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '88.81', 'epoch': '0.6094'}
{'loss': '0.02955', 'grad_norm': '1.832', 'learning_rate': '2.766e-06', 'num_tokens': '8.094e+05', 'completions/mean_length': '224.9', 'completions/min_length': '150', 'completions/max_length': '376', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '224.9', 'completions/min_terminated_length': '150', 'completions/max_terminated_length': '376', 'rewards/exact_answer_reward/mean': '0.6406', 'rewards/exact_answer_reward/std': '0.4836', 'reward': '0.6406', 'reward_std': '0.4836', 'frac_reward_zero_std': '0.375', 'entropy': '0.1313', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '58.56', 'epoch': '0.625'}
{'loss': '-0.00432', 'grad_norm': '2.347', 'learning_rate': '2.76e-06', 'num_tokens': '8.271e+05', 'completions/mean_length': '205.4', 'completions/min_length': '121', 'completions/max_length': '319', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '205.4', 'completions/min_terminated_length': '121', 'completions/max_terminated_length': '319', 'rewards/exact_answer_reward/mean': '0.5469', 'rewards/exact_answer_reward/std': '0.5017', 'reward': '0.5469', 'reward_std': '0.5017', 'frac_reward_zero_std': '0.25', 'entropy': '0.1141', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '49.41', 'epoch': '0.6406'}
{'loss': '0.0576', 'grad_norm': '1.942', 'learning_rate': '2.754e-06', 'num_tokens': '8.503e+05', 'completions/mean_length': '284.7', 'completions/min_length': '144', 'completions/max_length': '512', 'completions/clipped_ratio': '0.03125', 'completions/mean_terminated_length': '277.3', 'completions/min_terminated_length': '144', 'completions/max_terminated_length': '477', 'rewards/exact_answer_reward/mean': '0.5625', 'rewards/exact_answer_reward/std': '0.5', 'reward': '0.5625', 'reward_std': '0.5', 'frac_reward_zero_std': '0.125', 'entropy': '0.126', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '87.02', 'epoch': '0.6562'}
{'loss': '-0.04062', 'grad_norm': '2.216', 'learning_rate': '2.748e-06', 'num_tokens': '8.723e+05', 'completions/mean_length': '261.8', 'completions/min_length': '113', 'completions/max_length': '512', 'completions/clipped_ratio': '0.03125', 'completions/mean_terminated_length': '253.7', 'completions/min_terminated_length': '113', 'completions/max_terminated_length': '477', 'rewards/exact_answer_reward/mean': '0.4688', 'rewards/exact_answer_reward/std': '0.503', 'reward': '0.4688', 'reward_std': '0.503', 'frac_reward_zero_std': '0.125', 'entropy': '0.1617', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '91.58', 'epoch': '0.6719'}
{'loss': '-0.005862', 'grad_norm': '1.274', 'learning_rate': '2.742e-06', 'num_tokens': '8.941e+05', 'completions/mean_length': '266.9', 'completions/min_length': '104', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '263', 'completions/min_terminated_length': '104', 'completions/max_terminated_length': '448', 'rewards/exact_answer_reward/mean': '0.4844', 'rewards/exact_answer_reward/std': '0.5037', 'reward': '0.4844', 'reward_std': '0.5037', 'frac_reward_zero_std': '0.625', 'entropy': '0.1458', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '85.86', 'epoch': '0.6875'}
{'loss': '-0.007087', 'grad_norm': '1.719', 'learning_rate': '2.736e-06', 'num_tokens': '9.15e+05', 'completions/mean_length': '249.8', 'completions/min_length': '149', 'completions/max_length': '403', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '249.8', 'completions/min_terminated_length': '149', 'completions/max_terminated_length': '403', 'rewards/exact_answer_reward/mean': '0.4375', 'rewards/exact_answer_reward/std': '0.5', 'reward': '0.4375', 'reward_std': '0.5', 'frac_reward_zero_std': '0.375', 'entropy': '0.1389', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '60.28', 'epoch': '0.7031'}
{'loss': '0.01627', 'grad_norm': '1.841', 'learning_rate': '2.73e-06', 'num_tokens': '9.391e+05', 'completions/mean_length': '285.3', 'completions/min_length': '118', 'completions/max_length': '512', 'completions/clipped_ratio': '0.04688', 'completions/mean_terminated_length': '274.1', 'completions/min_terminated_length': '118', 'completions/max_terminated_length': '493', 'rewards/exact_answer_reward/mean': '0.4531', 'rewards/exact_answer_reward/std': '0.5017', 'reward': '0.4531', 'reward_std': '0.5017', 'frac_reward_zero_std': '0.25', 'entropy': '0.1467', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '93.42', 'epoch': '0.7188'}
{'loss': '0.04101', 'grad_norm': '1.751', 'learning_rate': '2.724e-06', 'num_tokens': '9.605e+05', 'completions/mean_length': '243.8', 'completions/min_length': '121', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '239.6', 'completions/min_terminated_length': '121', 'completions/max_terminated_length': '449', 'rewards/exact_answer_reward/mean': '0.625', 'rewards/exact_answer_reward/std': '0.488', 'reward': '0.625', 'reward_std': '0.488', 'frac_reward_zero_std': '0.5', 'entropy': '0.1537', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '94.51', 'epoch': '0.7344'}
{'loss': '0.06823', 'grad_norm': '1.973', 'learning_rate': '2.718e-06', 'num_tokens': '9.804e+05', 'completions/mean_length': '231.8', 'completions/min_length': '135', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '227.3', 'completions/min_terminated_length': '135', 'completions/max_terminated_length': '374', 'rewards/exact_answer_reward/mean': '0.8125', 'rewards/exact_answer_reward/std': '0.3934', 'reward': '0.8125', 'reward_std': '0.3934', 'frac_reward_zero_std': '0.5', 'entropy': '0.1444', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '88.78', 'epoch': '0.75'}
{'loss': '0.001532', 'grad_norm': '1.573', 'learning_rate': '2.712e-06', 'num_tokens': '1.005e+06', 'completions/mean_length': '294.2', 'completions/min_length': '164', 'completions/max_length': '512', 'completions/clipped_ratio': '0.04688', 'completions/mean_terminated_length': '283.5', 'completions/min_terminated_length': '164', 'completions/max_terminated_length': '449', 'rewards/exact_answer_reward/mean': '0.3906', 'rewards/exact_answer_reward/std': '0.4917', 'reward': '0.3906', 'reward_std': '0.4917', 'frac_reward_zero_std': '0.375', 'entropy': '0.1777', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '88.61', 'epoch': '0.7656'}
[eval] step 50: accuracy=0.4531
{'loss': '0.00241', 'grad_norm': '1.83', 'learning_rate': '2.706e-06', 'num_tokens': '1.028e+06', 'completions/mean_length': '284.4', 'completions/min_length': '107', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '280.8', 'completions/min_terminated_length': '107', 'completions/max_terminated_length': '476', 'rewards/exact_answer_reward/mean': '0.4844', 'rewards/exact_answer_reward/std': '0.5037', 'reward': '0.4844', 'reward_std': '0.5037', 'frac_reward_zero_std': '0.125', 'entropy': '0.1329', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '87.81', 'epoch': '0.7812'}
{'loss': '-0.005757', 'grad_norm': '1.752', 'learning_rate': '2.7e-06', 'num_tokens': '1.052e+06', 'completions/mean_length': '284.3', 'completions/min_length': '106', 'completions/max_length': '512', 'completions/clipped_ratio': '0.0625', 'completions/mean_terminated_length': '269.1', 'completions/min_terminated_length': '106', 'completions/max_terminated_length': '506', 'rewards/exact_answer_reward/mean': '0.5938', 'rewards/exact_answer_reward/std': '0.495', 'reward': '0.5938', 'reward_std': '0.495', 'frac_reward_zero_std': '0.25', 'entropy': '0.1137', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '87.78', 'epoch': '0.7969'}
{'loss': '0.01861', 'grad_norm': '2.491', 'learning_rate': '2.694e-06', 'num_tokens': '1.075e+06', 'completions/mean_length': '270.6', 'completions/min_length': '158', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '266.8', 'completions/min_terminated_length': '158', 'completions/max_terminated_length': '460', 'rewards/exact_answer_reward/mean': '0.5938', 'rewards/exact_answer_reward/std': '0.495', 'reward': '0.5938', 'reward_std': '0.495', 'frac_reward_zero_std': '0.125', 'entropy': '0.1365', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '90.99', 'epoch': '0.8125'}
{'loss': '0.001558', 'grad_norm': '2.017', 'learning_rate': '2.688e-06', 'num_tokens': '1.095e+06', 'completions/mean_length': '233.8', 'completions/min_length': '119', 'completions/max_length': '463', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '233.8', 'completions/min_terminated_length': '119', 'completions/max_terminated_length': '463', 'rewards/exact_answer_reward/mean': '0.6875', 'rewards/exact_answer_reward/std': '0.4672', 'reward': '0.6875', 'reward_std': '0.4672', 'frac_reward_zero_std': '0.25', 'entropy': '0.117', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '67', 'epoch': '0.8281'}
{'loss': '0.007622', 'grad_norm': '2.392', 'learning_rate': '2.682e-06', 'num_tokens': '1.114e+06', 'completions/mean_length': '231.1', 'completions/min_length': '142', 'completions/max_length': '366', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '231.1', 'completions/min_terminated_length': '142', 'completions/max_terminated_length': '366', 'rewards/exact_answer_reward/mean': '0.6875', 'rewards/exact_answer_reward/std': '0.4672', 'reward': '0.6875', 'reward_std': '0.4672', 'frac_reward_zero_std': '0.5', 'entropy': '0.1026', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '57.45', 'epoch': '0.8438'}
{'loss': '-0.00114', 'grad_norm': '1.378', 'learning_rate': '2.676e-06', 'num_tokens': '1.139e+06', 'completions/mean_length': '306.3', 'completions/min_length': '152', 'completions/max_length': '512', 'completions/clipped_ratio': '0.04688', 'completions/mean_terminated_length': '296.2', 'completions/min_terminated_length': '152', 'completions/max_terminated_length': '455', 'rewards/exact_answer_reward/mean': '0.3125', 'rewards/exact_answer_reward/std': '0.4672', 'reward': '0.3125', 'reward_std': '0.4672', 'frac_reward_zero_std': '0.5', 'entropy': '0.1119', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '89.65', 'epoch': '0.8594'}
{'loss': '-0.008456', 'grad_norm': '1.987', 'learning_rate': '2.67e-06', 'num_tokens': '1.163e+06', 'completions/mean_length': '299.8', 'completions/min_length': '136', 'completions/max_length': '512', 'completions/clipped_ratio': '0.1094', 'completions/mean_terminated_length': '273.8', 'completions/min_terminated_length': '136', 'completions/max_terminated_length': '495', 'rewards/exact_answer_reward/mean': '0.4375', 'rewards/exact_answer_reward/std': '0.5', 'reward': '0.4375', 'reward_std': '0.5', 'frac_reward_zero_std': '0.25', 'entropy': '0.1383', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '87.13', 'epoch': '0.875'}
{'loss': '0.04838', 'grad_norm': '1.887', 'learning_rate': '2.664e-06', 'num_tokens': '1.184e+06', 'completions/mean_length': '249.3', 'completions/min_length': '103', 'completions/max_length': '512', 'completions/clipped_ratio': '0.04688', 'completions/mean_terminated_length': '236.4', 'completions/min_terminated_length': '103', 'completions/max_terminated_length': '512', 'rewards/exact_answer_reward/mean': '0.4375', 'rewards/exact_answer_reward/std': '0.5', 'reward': '0.4375', 'reward_std': '0.5', 'frac_reward_zero_std': '0.5', 'entropy': '0.1449', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '91.75', 'epoch': '0.8906'}
{'loss': '0.001077', 'grad_norm': '1.741', 'learning_rate': '2.658e-06', 'num_tokens': '1.206e+06', 'completions/mean_length': '268.1', 'completions/min_length': '137', 'completions/max_length': '512', 'completions/clipped_ratio': '0.03125', 'completions/mean_terminated_length': '260.3', 'completions/min_terminated_length': '137', 'completions/max_terminated_length': '474', 'rewards/exact_answer_reward/mean': '0.6094', 'rewards/exact_answer_reward/std': '0.4917', 'reward': '0.6094', 'reward_std': '0.4917', 'frac_reward_zero_std': '0.375', 'entropy': '0.1197', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '86.3', 'epoch': '0.9062'}
{'loss': '0.1119', 'grad_norm': '1.723', 'learning_rate': '2.652e-06', 'num_tokens': '1.228e+06', 'completions/mean_length': '269', 'completions/min_length': '94', 'completions/max_length': '512', 'completions/clipped_ratio': '0.04688', 'completions/mean_terminated_length': '257.1', 'completions/min_terminated_length': '94', 'completions/max_terminated_length': '476', 'rewards/exact_answer_reward/mean': '0.5938', 'rewards/exact_answer_reward/std': '0.495', 'reward': '0.5938', 'reward_std': '0.495', 'frac_reward_zero_std': '0.375', 'entropy': '0.1245', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '87.26', 'epoch': '0.9219'}
{'loss': '0.01097', 'grad_norm': '1.663', 'learning_rate': '2.646e-06', 'num_tokens': '1.253e+06', 'completions/mean_length': '302.8', 'completions/min_length': '134', 'completions/max_length': '512', 'completions/clipped_ratio': '0.07812', 'completions/mean_terminated_length': '285.1', 'completions/min_terminated_length': '134', 'completions/max_terminated_length': '475', 'rewards/exact_answer_reward/mean': '0.375', 'rewards/exact_answer_reward/std': '0.488', 'reward': '0.375', 'reward_std': '0.488', 'frac_reward_zero_std': '0.375', 'entropy': '0.1492', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '89.05', 'epoch': '0.9375'}
{'loss': '0.04715', 'grad_norm': '1.889', 'learning_rate': '2.64e-06', 'num_tokens': '1.277e+06', 'completions/mean_length': '289.1', 'completions/min_length': '138', 'completions/max_length': '512', 'completions/clipped_ratio': '0.03125', 'completions/mean_terminated_length': '281.9', 'completions/min_terminated_length': '138', 'completions/max_terminated_length': '478', 'rewards/exact_answer_reward/mean': '0.5156', 'rewards/exact_answer_reward/std': '0.5037', 'reward': '0.5156', 'reward_std': '0.5037', 'frac_reward_zero_std': '0.25', 'entropy': '0.1254', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '89.13', 'epoch': '0.9531'}
