[eval] step 0: accuracy=0.3594
{'loss': '0.08737', 'grad_norm': '3.201', 'learning_rate': '1e-06', 'num_tokens': '1.585e+04', 'completions/mean_length': '171.5', 'completions/min_length': '51', 'completions/max_length': '480', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '171.5', 'completions/min_terminated_length': '51', 'completions/max_terminated_length': '480', 'rewards/exact_answer_reward/mean': '0.4688', 'rewards/exact_answer_reward/std': '0.503', 'reward': '0.4688', 'reward_std': '0.503', 'frac_reward_zero_std': '0.25', 'entropy': '0.2471', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '68.8', 'epoch': '0.01562'}
{'loss': '0.0106', 'grad_norm': '2.717', 'learning_rate': '9.28e-07', 'num_tokens': '6.174e+05', 'completions/mean_length': '121.9', 'completions/min_length': '48', 'completions/max_length': '275', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '121.9', 'completions/min_terminated_length': '48', 'completions/max_terminated_length': '275', 'rewards/exact_answer_reward/mean': '0.5625', 'rewards/exact_answer_reward/std': '0.5', 'reward': '0.5625', 'reward_std': '0.5', 'frac_reward_zero_std': '0.25', 'entropy': '0.2286', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '39.3', 'epoch': '0.5781'}
{'loss': '-0.01415', 'grad_norm': '2.137', 'learning_rate': '9.26e-07', 'num_tokens': '6.322e+05', 'completions/mean_length': '151.9', 'completions/min_length': '67', 'completions/max_length': '441', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '151.9', 'completions/min_terminated_length': '67', 'completions/max_terminated_length': '441', 'rewards/exact_answer_reward/mean': '0.4531', 'rewards/exact_answer_reward/std': '0.5017', 'reward': '0.4531', 'reward_std': '0.5017', 'frac_reward_zero_std': '0.375', 'entropy': '0.1935', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '67.51', 'epoch': '0.5938'}
{'loss': '-0.02159', 'grad_norm': '2.348', 'learning_rate': '9.24e-07', 'num_tokens': '6.475e+05', 'completions/mean_length': '158.7', 'completions/min_length': '47', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '153.1', 'completions/min_terminated_length': '47', 'completions/max_terminated_length': '326', 'rewards/exact_answer_reward/mean': '0.4531', 'rewards/exact_answer_reward/std': '0.5017', 'reward': '0.4531', 'reward_std': '0.5017', 'frac_reward_zero_std': '0.5', 'entropy': '0.2486', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '89.64', 'epoch': '0.6094'}
{'loss': '-0.02901', 'grad_norm': '2.452', 'learning_rate': '9.22e-07', 'num_tokens': '6.619e+05', 'completions/mean_length': '154.3', 'completions/min_length': '63', 'completions/max_length': '374', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '154.3', 'completions/min_terminated_length': '63', 'completions/max_terminated_length': '374', 'rewards/exact_answer_reward/mean': '0.6094', 'rewards/exact_answer_reward/std': '0.4917', 'reward': '0.6094', 'reward_std': '0.4917', 'frac_reward_zero_std': '0.375', 'entropy': '0.1805', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '59.4', 'epoch': '0.625'}
{'loss': '-0.03407', 'grad_norm': '2.263', 'learning_rate': '9.2e-07', 'num_tokens': '6.772e+05', 'completions/mean_length': '166.6', 'completions/min_length': '40', 'completions/max_length': '476', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '166.6', 'completions/min_terminated_length': '40', 'completions/max_terminated_length': '476', 'rewards/exact_answer_reward/mean': '0.5156', 'rewards/exact_answer_reward/std': '0.5037', 'reward': '0.5156', 'reward_std': '0.5037', 'frac_reward_zero_std': '0.25', 'entropy': '0.2011', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '74.54', 'epoch': '0.6406'}
{'loss': '-0.02865', 'grad_norm': '2.073', 'learning_rate': '9.18e-07', 'num_tokens': '6.959e+05', 'completions/mean_length': '214.3', 'completions/min_length': '60', 'completions/max_length': '512', 'completions/clipped_ratio': '0.03125', 'completions/mean_terminated_length': '204.7', 'completions/min_terminated_length': '60', 'completions/max_terminated_length': '444', 'rewards/exact_answer_reward/mean': '0.4531', 'rewards/exact_answer_reward/std': '0.5017', 'reward': '0.4531', 'reward_std': '0.5017', 'frac_reward_zero_std': '0.25', 'entropy': '0.2044', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '88.81', 'epoch': '0.6562'}
{'loss': '-0.01415', 'grad_norm': '2.616', 'learning_rate': '9.16e-07', 'num_tokens': '7.118e+05', 'completions/mean_length': '167.1', 'completions/min_length': '48', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '161.6', 'completions/min_terminated_length': '48', 'completions/max_terminated_length': '375', 'rewards/exact_answer_reward/mean': '0.375', 'rewards/exact_answer_reward/std': '0.488', 'reward': '0.375', 'reward_std': '0.488', 'frac_reward_zero_std': '0.125', 'entropy': '0.2366', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '93.34', 'epoch': '0.6719'}
{'loss': '0.009731', 'grad_norm': '2.186', 'learning_rate': '9.14e-07', 'num_tokens': '7.266e+05', 'completions/mean_length': '157.6', 'completions/min_length': '35', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '152', 'completions/min_terminated_length': '35', 'completions/max_terminated_length': '362', 'rewards/exact_answer_reward/mean': '0.3281', 'rewards/exact_answer_reward/std': '0.4732', 'reward': '0.3281', 'reward_std': '0.4732', 'frac_reward_zero_std': '0.25', 'entropy': '0.2298', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '87.05', 'epoch': '0.6875'}
{'loss': '-0.01572', 'grad_norm': '2.774', 'learning_rate': '9.12e-07', 'num_tokens': '7.425e+05', 'completions/mean_length': '172.1', 'completions/min_length': '60', 'completions/max_length': '417', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '172.1', 'completions/min_terminated_length': '60', 'completions/max_terminated_length': '417', 'rewards/exact_answer_reward/mean': '0.4375', 'rewards/exact_answer_reward/std': '0.5', 'reward': '0.4375', 'reward_std': '0.5', 'frac_reward_zero_std': '0.125', 'entropy': '0.1919', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '63.1', 'epoch': '0.7031'}
{'loss': '0.02991', 'grad_norm': '1.997', 'learning_rate': '9.1e-07', 'num_tokens': '7.608e+05', 'completions/mean_length': '193.6', 'completions/min_length': '45', 'completions/max_length': '487', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '193.6', 'completions/min_terminated_length': '45', 'completions/max_terminated_length': '487', 'rewards/exact_answer_reward/mean': '0.5', 'rewards/exact_answer_reward/std': '0.504', 'reward': '0.5', 'reward_std': '0.504', 'frac_reward_zero_std': '0.25', 'entropy': '0.2085', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '87.1', 'epoch': '0.7188'}
{'loss': '-0.05445', 'grad_norm': '2.559', 'learning_rate': '9.08e-07', 'num_tokens': '7.784e+05', 'completions/mean_length': '185.9', 'completions/min_length': '58', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '180.8', 'completions/min_terminated_length': '58', 'completions/max_terminated_length': '462', 'rewards/exact_answer_reward/mean': '0.5156', 'rewards/exact_answer_reward/std': '0.5037', 'reward': '0.5156', 'reward_std': '0.5037', 'frac_reward_zero_std': '0.125', 'entropy': '0.251', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '94.09', 'epoch': '0.7344'}
{'loss': '0.01686', 'grad_norm': '2.009', 'learning_rate': '9.06e-07', 'num_tokens': '7.94e+05', 'completions/mean_length': '163.2', 'completions/min_length': '40', 'completions/max_length': '451', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '163.2', 'completions/min_terminated_length': '40', 'completions/max_terminated_length': '451', 'rewards/exact_answer_reward/mean': '0.5156', 'rewards/exact_answer_reward/std': '0.5037', 'reward': '0.5156', 'reward_std': '0.5037', 'frac_reward_zero_std': '0.375', 'entropy': '0.2125', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '67.34', 'epoch': '0.75'}
{'loss': '-0.04227', 'grad_norm': '2.002', 'learning_rate': '9.04e-07', 'num_tokens': '8.121e+05', 'completions/mean_length': '196.3', 'completions/min_length': '49', 'completions/max_length': '471', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '196.3', 'completions/min_terminated_length': '49', 'completions/max_terminated_length': '471', 'rewards/exact_answer_reward/mean': '0.2656', 'rewards/exact_answer_reward/std': '0.4452', 'reward': '0.2656', 'reward_std': '0.4452', 'frac_reward_zero_std': '0.375', 'entropy': '0.2321', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '74.31', 'epoch': '0.7656'}
[eval] step 50: accuracy=0.3125
{'loss': '-0.01048', 'grad_norm': '1.892', 'learning_rate': '9.02e-07', 'num_tokens': '8.302e+05', 'completions/mean_length': '198.3', 'completions/min_length': '65', 'completions/max_length': '463', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '198.3', 'completions/min_terminated_length': '65', 'completions/max_terminated_length': '463', 'rewards/exact_answer_reward/mean': '0.4219', 'rewards/exact_answer_reward/std': '0.4978', 'reward': '0.4219', 'reward_std': '0.4978', 'frac_reward_zero_std': '0.375', 'entropy': '0.1981', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '69.5', 'epoch': '0.7812'}
{'loss': '0.09169', 'grad_norm': '2.075', 'learning_rate': '9e-07', 'num_tokens': '8.488e+05', 'completions/mean_length': '208.1', 'completions/min_length': '90', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '203.3', 'completions/min_terminated_length': '90', 'completions/max_terminated_length': '495', 'rewards/exact_answer_reward/mean': '0.5469', 'rewards/exact_answer_reward/std': '0.5017', 'reward': '0.5469', 'reward_std': '0.5017', 'frac_reward_zero_std': '0.25', 'entropy': '0.1797', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '88.12', 'epoch': '0.7969'}
{'loss': '-0.02176', 'grad_norm': '2.147', 'learning_rate': '8.98e-07', 'num_tokens': '8.657e+05', 'completions/mean_length': '176.8', 'completions/min_length': '32', 'completions/max_length': '323', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '176.8', 'completions/min_terminated_length': '32', 'completions/max_terminated_length': '323', 'rewards/exact_answer_reward/mean': '0.4219', 'rewards/exact_answer_reward/std': '0.4978', 'reward': '0.4219', 'reward_std': '0.4978', 'frac_reward_zero_std': '0.25', 'entropy': '0.2146', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '46.57', 'epoch': '0.8125'}
{'loss': '0.04209', 'grad_norm': '2.634', 'learning_rate': '8.96e-07', 'num_tokens': '8.802e+05', 'completions/mean_length': '151.3', 'completions/min_length': '53', 'completions/max_length': '347', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '151.3', 'completions/min_terminated_length': '53', 'completions/max_terminated_length': '347', 'rewards/exact_answer_reward/mean': '0.6094', 'rewards/exact_answer_reward/std': '0.4917', 'reward': '0.6094', 'reward_std': '0.4917', 'frac_reward_zero_std': '0.25', 'entropy': '0.1965', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '46.76', 'epoch': '0.8281'}
{'loss': '-0.0234', 'grad_norm': '2.188', 'learning_rate': '8.94e-07', 'num_tokens': '8.97e+05', 'completions/mean_length': '192.5', 'completions/min_length': '66', 'completions/max_length': '356', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '192.5', 'completions/min_terminated_length': '66', 'completions/max_terminated_length': '356', 'rewards/exact_answer_reward/mean': '0.5312', 'rewards/exact_answer_reward/std': '0.503', 'reward': '0.5312', 'reward_std': '0.503', 'frac_reward_zero_std': '0.125', 'entropy': '0.1766', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '51.29', 'epoch': '0.8438'}
{'loss': '0.07343', 'grad_norm': '2.149', 'learning_rate': '8.92e-07', 'num_tokens': '9.148e+05', 'completions/mean_length': '190.1', 'completions/min_length': '98', 'completions/max_length': '505', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '190.1', 'completions/min_terminated_length': '98', 'completions/max_terminated_length': '505', 'rewards/exact_answer_reward/mean': '0.4844', 'rewards/exact_answer_reward/std': '0.5037', 'reward': '0.4844', 'reward_std': '0.5037', 'frac_reward_zero_std': '0.25', 'entropy': '0.1748', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '88.89', 'epoch': '0.8594'}
{'loss': '0.02367', 'grad_norm': '1.772', 'learning_rate': '8.9e-07', 'num_tokens': '9.346e+05', 'completions/mean_length': '231.4', 'completions/min_length': '62', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '227', 'completions/min_terminated_length': '62', 'completions/max_terminated_length': '424', 'rewards/exact_answer_reward/mean': '0.4062', 'rewards/exact_answer_reward/std': '0.495', 'reward': '0.4062', 'reward_std': '0.495', 'frac_reward_zero_std': '0.375', 'entropy': '0.2024', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '88.22', 'epoch': '0.875'}
{'loss': '0.05864', 'grad_norm': '2.78', 'learning_rate': '8.88e-07', 'num_tokens': '9.508e+05', 'completions/mean_length': '176.6', 'completions/min_length': '67', 'completions/max_length': '363', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '176.6', 'completions/min_terminated_length': '67', 'completions/max_terminated_length': '363', 'rewards/exact_answer_reward/mean': '0.4688', 'rewards/exact_answer_reward/std': '0.503', 'reward': '0.4688', 'reward_std': '0.503', 'frac_reward_zero_std': '0', 'entropy': '0.1976', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '55.24', 'epoch': '0.8906'}
{'loss': '-0.02224', 'grad_norm': '1.733', 'learning_rate': '8.86e-07', 'num_tokens': '9.674e+05', 'completions/mean_length': '185', 'completions/min_length': '75', 'completions/max_length': '378', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '185', 'completions/min_terminated_length': '75', 'completions/max_terminated_length': '378', 'rewards/exact_answer_reward/mean': '0.4375', 'rewards/exact_answer_reward/std': '0.5', 'reward': '0.4375', 'reward_std': '0.5', 'frac_reward_zero_std': '0.375', 'entropy': '0.1902', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '59.95', 'epoch': '0.9062'}
{'loss': '0.003232', 'grad_norm': '2.106', 'learning_rate': '8.84e-07', 'num_tokens': '9.836e+05', 'completions/mean_length': '179.3', 'completions/min_length': '56', 'completions/max_length': '344', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '179.3', 'completions/min_terminated_length': '56', 'completions/max_terminated_length': '344', 'rewards/exact_answer_reward/mean': '0.4688', 'rewards/exact_answer_reward/std': '0.503', 'reward': '0.4688', 'reward_std': '0.503', 'frac_reward_zero_std': '0.25', 'entropy': '0.1959', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '49.32', 'epoch': '0.9219'}
{'loss': '-0.0298', 'grad_norm': '1.216', 'learning_rate': '8.82e-07', 'num_tokens': '1.002e+06', 'completions/mean_length': '209.1', 'completions/min_length': '45', 'completions/max_length': '505', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '209.1', 'completions/min_terminated_length': '45', 'completions/max_terminated_length': '505', 'rewards/exact_answer_reward/mean': '0.2344', 'rewards/exact_answer_reward/std': '0.427', 'reward': '0.2344', 'reward_std': '0.427', 'frac_reward_zero_std': '0.625', 'entropy': '0.219', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '87.98', 'epoch': '0.9375'}
{'loss': '0.04981', 'grad_norm': '2.306', 'learning_rate': '8.8e-07', 'num_tokens': '1.021e+06', 'completions/mean_length': '203.5', 'completions/min_length': '65', 'completions/max_length': '423', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '203.5', 'completions/min_terminated_length': '65', 'completions/max_terminated_length': '423', 'rewards/exact_answer_reward/mean': '0.3906', 'rewards/exact_answer_reward/std': '0.4917', 'reward': '0.3906', 'reward_std': '0.4917', 'frac_reward_zero_std': '0.125', 'entropy': '0.2013', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '66.62', 'epoch': '0.9531'}
